CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
15006,50,11,4,2,17,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,1.0,10101,4,4,0,1,127551.609375,44404.94140625,4,3,31887.90234375,01
15006,64,11,1,2,52,112.07495880127,4.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,01
15006,64,11,2,1,57,112.07495880127,5.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,01
15006,64,11,3,1,20,112.07495880127,6.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,01
15006,64,11,4,2,10,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,01
15006,76,11,1,2,45,112.07495880127,6.0,0,0,1.0,0.0,1.0,1,1,1.0,10101,4,4,0,1,17385.95703125,17669.095703125,2,3,8692.978515625,01
15006,76,11,2,1,13,112.07495880127,4.0,0,0,,,,0,0,,10101,4,4,0,1,17385.95703125,17669.095703125,2,3,8692.978515625,01
15006,87,11,1,2,47,112.07495880127,8.0,1,0,1.0,0.0,0.0,1,1,1.0,10101,4,4,1,1,29016.7265625,26564.638671875,2,3,14508.36328125,01
15006,87,11,2,2,13,112.07495880127,5.0,0,0,,,,0,0,,10101,4,4,1,1,29016.7265625,26564.638671875,2,3,14508.36328125,01
15007,11,11,1,2,67,69.4570999145508,8.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,01
15007,11,11,2,1,35,69.4570999145508,10.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,01
15007,11,11,3,2,30,69.4570999145508,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,01
15007,11,11,4,1,10,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,01
15007,44,11,1,2,53,69.4570999145508,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,01
15007,44,11,2,1,51,69.4570999145508,11.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,01
15007,44,11,3,2,30,69.4570999145508,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,01
15007,44,11,4,1,20,69.4570999145508,9.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,01
15007,44,11,5,2,90,69.4570999145508,10.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,01
15007,54,11,1,2,75,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,29550.541015625,20991.08203125,1,3,29550.541015625,01
15007,63,11,1,1,65,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,01
15007,63,11,2,2,71,69.4570999145508,4.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,01
15007,63,11,3,2,38,69.4570999145508,10.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,01
15007,63,11,4,1,21,69.4570999145508,7.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,01
15007,73,11,1,2,56,69.4570999145508,10.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,31053.154296875,47175.83984375,1,3,31053.154296875,01
15007,82,11,1,2,52,69.4570999145508,6.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,48507.0859375,56122.03125,3,3,16169.028645833334,01
15007,82,11,2,2,30,69.4570999145508,9.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,48507.0859375,56122.03125,3,3,16169.028645833334,01
15007,82,11,3,2,9,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,48507.0859375,56122.03125,3,3,16169.028645833334,01
15007,92,11,1,1,73,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,28769.265625,32475.8828125,3,3,9589.755208333334,01
15007,92,11,2,2,50,69.4570999145508,8.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,28769.265625,32475.8828125,3,3,9589.755208333334,01
15007,92,11,3,1,16,69.4570999145508,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,28769.265625,32475.8828125,3,3,9589.755208333334,01
15008,11,11,1,1,66,197.866256713867,10.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,01
15008,11,11,2,2,58,197.866256713867,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,01
15008,11,11,3,1,38,197.866256713867,10.0,1,1,0.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,01
15008,11,11,4,1,35,197.866256713867,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,01
15008,29,11,1,2,80,197.866256713867,1.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,16458.39453125,19632.845703125,1,3,16458.39453125,01
15008,47,11,1,1,79,197.866256713867,5.0,1,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,16669.740234375,15563.3173828125,1,3,16669.740234375,01
15008,47,11,2,2,58,197.866256713867,,0,0,,,,0,0,,10101,4,4,0,1,16669.740234375,15563.3173828125,1,3,16669.740234375,01
15008,81,11,1,1,47,197.866256713867,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,81,11,2,2,39,197.866256713867,8.0,1,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,81,11,3,2,14,197.866256713867,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,81,11,4,1,6,197.866256713867,2.0,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,81,11,5,2,2,197.866256713867,,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,81,11,6,1,14,197.866256713867,,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,81,11,7,2,13,197.866256713867,,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,01
15008,102,11,1,1,50,197.866256713867,10.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,01
15008,102,11,2,2,33,197.866256713867,7.0,0,1,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,01
15008,102,11,3,2,12,197.866256713867,4.0,0,0,,,,0,0,,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,01
15008,102,11,4,2,3,197.866256713867,1.0,0,0,,,,0,0,,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,01
15008,116,11,1,2,44,197.866256713867,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,01
15008,116,11,2,1,38,197.866256713867,6.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,01
15008,116,11,3,1,19,197.866256713867,6.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,01
15008,116,11,4,2,13,197.866256713867,5.0,0,0,,,,0,0,,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,01
15008,116,11,5,2,5,197.866256713867,2.0,0,0,,,,0,0,,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,01
15008,116,11,6,1,47,197.866256713867,5.0,1,0,0.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,01
15008,149,11,1,1,74,197.866256713867,11.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,121770.7890625,55412.765625,2,3,60885.39453125,01
15008,149,11,2,2,68,197.866256713867,8.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,121770.7890625,55412.765625,2,3,60885.39453125,01
15008,183,11,1,2,45,197.866256713867,5.0,0,0,1.0,1.0,0.0,0,1,1.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,01
15008,183,11,2,1,16,197.866256713867,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,01
15008,183,11,3,1,9,197.866256713867,3.0,0,0,,,,0,0,,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,01
15008,183,11,4,1,92,197.866256713867,1.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,01
15008,183,11,5,2,82,197.866256713867,1.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,01
15009,13,11,1,1,45,79.8167572021484,11.0,1,1,0.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,52162.609375,34188.21875,2,3,26081.3046875,01
15009,13,11,2,2,19,79.8167572021484,9.0,0,1,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,52162.609375,34188.21875,2,3,26081.3046875,01
15009,47,11,1,2,39,79.8167572021484,8.0,0,1,1.0,0.0,0.0,1,1,1.0,10101,4,4,1,1,40832.04296875,40164.9453125,3,3,13610.680989583334,01
15009,47,11,2,2,19,79.8167572021484,9.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,40832.04296875,40164.9453125,3,3,13610.680989583334,01
15009,47,11,3,2,8,79.8167572021484,3.0,0,0,,,,0,0,,10101,4,4,1,1,40832.04296875,40164.9453125,3,3,13610.680989583334,01
15009,59,11,1,1,57,79.8167572021484,5.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,15098.4970703125,12308.8388671875,1,3,15098.4970703125,01
15009,71,11,1,1,53,79.8167572021484,8.0,1,1,0.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,41082.953125,30316.724609375,2,3,20541.4765625,01
15009,71,11,2,2,45,79.8167572021484,8.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,41082.953125,30316.724609375,2,3,20541.4765625,01
15009,84,11,1,1,30,79.8167572021484,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,01
15009,84,11,2,2,27,79.8167572021484,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,01
15009,84,11,3,2,9,79.8167572021484,3.0,0,0,,,,0,0,,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,01
15009,84,11,4,1,3,79.8167572021484,1.0,0,0,,,,0,0,,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,01
15009,84,11,5,1,0,79.8167572021484,,0,0,,,,0,0,,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,01
15009,106,11,1,1,41,79.8167572021484,8.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,01
15009,106,11,2,2,31,79.8167572021484,8.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,01
15009,106,11,3,1,4,79.8167572021484,2.0,0,0,,,,0,0,,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,01
15009,106,11,4,1,4,79.8167572021484,2.0,0,0,,,,0,0,,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,01
15009,118,11,1,1,39,79.8167572021484,7.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,01
15009,118,11,2,2,42,79.8167572021484,8.0,1,0,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,01
15009,118,11,3,2,2,79.8167572021484,,0,0,,,,0,0,,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,01
15009,118,11,4,2,14,79.8167572021484,,0,0,,,,0,0,,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,01
15010,5,11,1,1,55,279.534973144531,3.0,1,0,1.0,1.0,0.0,0,0,1.0,10101,4,4,1,1,31629.205078125,17405.212890625,3,3,10543.068359375,01
15010,5,11,2,2,39,279.534973144531,3.0,1,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,31629.205078125,17405.212890625,3,3,10543.068359375,01
15010,5,11,3,2,10,279.534973144531,3.0,0,0,,,,0,0,,10101,4,4,1,1,31629.205078125,17405.212890625,3,3,10543.068359375,01
15010,10,11,1,1,55,279.534973144531,4.0,0,0,1.0,0.0,0.0,1,0,1.0,10101,4,4,0,1,14999.8359375,11457.244140625,2,3,7499.91796875,01
15010,10,11,2,1,8,279.534973144531,3.0,0,0,,,,0,0,,10101,4,4,0,1,14999.8359375,11457.244140625,2,3,7499.91796875,01
15010,15,11,1,2,30,279.534973144531,8.0,1,1,0.0,0.0,0.0,1,1,1.0,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,01
15010,15,11,2,1,36,279.534973144531,6.0,0,0,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,01
15010,15,11,3,2,5,279.534973144531,2.0,0,0,,,,0,0,,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,01
15010,15,11,4,1,56,279.534973144531,6.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,01
15010,20,11,1,1,64,279.534973144531,3.0,0,0,1.0,1.0,1.0,0,1,1.0,10101,4,4,0,1,23440.66015625,11497.853515625,2,3,11720.330078125,01
15010,20,11,2,2,61,279.534973144531,1.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,0,1,23440.66015625,11497.853515625,2,3,11720.330078125,01
15010,25,11,1,2,49,279.534973144531,3.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,9889.33203125,8371.3447265625,1,3,9889.33203125,01
15010,35,11,1,2,46,279.534973144531,4.0,1,1,1.0,0.0,0.0,1,1,1.0,10101,4,4,0,1,18062.826171875,22213.921875,3,3,6020.942057291667,01
15010,35,11,2,2,14,279.534973144531,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,0,1,18062.826171875,22213.921875,3,3,6020.942057291667,01
15010,35,11,3,2,8,279.534973144531,3.0,0,0,,,,0,0,,10101,4,4,0,1,18062.826171875,22213.921875,3,3,6020.942057291667,01
15011,6,11,1,1,62,69.4570999145508,10.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,96142.2421875,27559.93359375,3,3,32047.4140625,01
15011,6,11,2,2,65,69.4570999145508,5.0,0,0,1.0,1.0,1.0,1,0,1.0,10101,4,4,1,1,96142.2421875,27559.93359375,3,3,32047.4140625,01
15011,6,11,3,1,28,69.4570999145508,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,96142.2421875,27559.93359375,3,3,32047.4140625,01
15011,26,11,1,1,33,69.4570999145508,8.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,58101.92578125,42104.2890625,3,3,19367.30859375,01
15011,26,11,2,2,34,69.4570999145508,6.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,58101.92578125,42104.2890625,3,3,19367.30859375,01
15011,26,11,3,2,7,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,58101.92578125,42104.2890625,3,3,19367.30859375,01
15011,65,11,1,1,57,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,01
15011,65,11,2,2,54,69.4570999145508,6.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,01
15011,65,11,3,2,37,69.4570999145508,11.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,01
15011,65,11,4,1,35,69.4570999145508,8.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,01
15011,85,11,1,2,73,69.4570999145508,4.0,0,0,1.0,0.0,1.0,1,1,1.0,10101,4,4,0,1,12016.5771484375,7876.63134765625,1,3,12016.5771484375,01
15011,104,11,1,1,48,69.4570999145508,7.0,1,1,0.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,01
15011,104,11,2,2,44,69.4570999145508,11.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,01
15011,104,11,3,2,26,69.4570999145508,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,01
15011,104,11,4,2,20,69.4570999145508,9.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,01
15011,104,11,5,1,3,69.4570999145508,1.0,0,0,,,,0,0,,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,01
15011,121,11,1,1,48,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,01
15011,121,11,2,2,34,69.4570999145508,6.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,01
15011,121,11,3,2,14,69.4570999145508,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,01
15011,121,11,4,1,8,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,01
15011,121,11,5,2,3,69.4570999145508,1.0,0,0,,,,0,0,,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,01
15012,2,11,1,2,36,112.07495880127,6.0,1,1,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,01
15012,2,11,2,1,43,112.07495880127,6.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,01
15012,2,11,3,1,16,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,1.0,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,01
15012,2,11,4,2,5,112.07495880127,2.0,0,0,,,,0,0,,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,01
15012,4,11,1,1,45,112.07495880127,4.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,01
15012,4,11,2,2,40,112.07495880127,6.0,1,0,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,01
15012,4,11,3,2,11,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,01
15012,4,11,4, , ,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,01
15012,8,11,1,1,33,112.07495880127,6.0,0,1,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,01
15012,8,11,2,2,29,112.07495880127,4.0,0,0,1.0,1.0,0.0,0,0,0.0,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,01
15012,8,11,3,1,13,112.07495880127,5.0,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,01
15012,8,11,4,1,8,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,01
15012,8,11,5,2,1,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,01
15012,8,11,6, , ,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,01
15012,19,11,1,1,49,112.07495880127,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,2,2,37,112.07495880127,4.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,3,2,15,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,4,2,11,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,5,2,7,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,6,1,59,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,7,2,68,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,8, , ,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,19,11,9, , ,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,01
15012,45,11,1,1,46,112.07495880127,5.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,01
15012,45,11,2,2,51,112.07495880127,8.0,0,1,1.0,1.0,1.0,1,0,1.0,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,01
15012,45,11,3,2,17,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,01
15012,45,11,4,2,12,112.07495880127,4.0,0,0,,,,0,0,,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,01
15012,59,11,1,2,39,112.07495880127,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,01
15012,59,11,2,1,15,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,01
15012,59,11,3,1,12,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,01
15012,59,11,4,2,10,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,01
15012,59,11,5, , ,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,01
15013,1,11,1,2,54,79.8167572021484,4.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,1,11,2,1,71,79.8167572021484,4.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,1,11,3,1,36,79.8167572021484,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,1,11,4,1,34,79.8167572021484,5.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,1,11,5,1,30,79.8167572021484,8.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,1,11,6,2,28,79.8167572021484,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,1,11,7,2,25,79.8167572021484,8.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,55642.46484375,74024.7421875,7,3,7948.923549107143,01
15013,16,11,1,1,42,79.8167572021484,6.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27924.09375,35515.8828125,3,3,9308.03125,01
15013,16,11,2,2,35,79.8167572021484,8.0,0,1,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,27924.09375,35515.8828125,3,3,9308.03125,01
15013,16,11,3,1,9,79.8167572021484,3.0,0,0,,,,0,0,,10101,4,4,1,1,27924.09375,35515.8828125,3,3,9308.03125,01
15013,32,11,1,1,28,79.8167572021484,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,23803.328125,26909.048828125,2,3,11901.6640625,01
15013,32,11,2,2,29,79.8167572021484,11.0,1,1,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,23803.328125,26909.048828125,2,3,11901.6640625,01
15013,44,11,1,1,55,79.8167572021484,8.0,0,1,1.0,1.0,1.0,1,0,1.0,10101,4,4,0,1,37906.08984375,34900.2109375,4,3,9476.5224609375,01
15013,44,11,2,2,23,79.8167572021484,9.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,37906.08984375,34900.2109375,4,3,9476.5224609375,01
15013,44,11,3,2,19,79.8167572021484,6.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,37906.08984375,34900.2109375,4,3,9476.5224609375,01
15013,44,11,4,1,13,79.8167572021484,5.0,0,0,,,,0,0,,10101,4,4,0,1,37906.08984375,34900.2109375,4,3,9476.5224609375,01
15013,63,11,1,1,38,79.8167572021484,10.0,0,0,1.0,1.0,0.0,0,0,1.0,10101,4,4,1,1,22559.87109375,30462.259765625,4,3,5639.9677734375,01
